complaint_id,complaint_text,complaint_date,complaint_source,complaint_language,customer_id,customer_type,city,state,product_category,product_name,payment_method,refund_requested,refund_status,delivery_partner,delivery_delay_days,complaint_status,first_response_time_minutes,resolution_time_hours,escalation_required,customer_feedback_rating,device_type,app_version,previous_complaints_count
C01330,Service escalation for Carrier VRF X Power 12TR: refrigerant leak in the piping. This is the second occurrence in 4 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,27-05-2022,WhatsApp,English,CUS-37673,Pharmacy,Amritsar,Punjab,Carrier VRF X Power,Carrier VRF X Power 12TR,EMI,No,NA,DTDC,19,Escalated,1223,,Yes,,Mobile,NA,3
C01331,"EMERGENCY complaint - Carrier 42GW is coil freezing up. We have a full load of flowers in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!!",14-04-2022,Field Engineer,English,CUS-72908,Warehouse,Meerut,Uttar Pradesh,Fan Coil Unit,Carrier 42GW,UPI,Yes,Pending,Delhivery,15,Closed,1233,195,No,1,NA,NA,6
C01332,"Third time I am raising a complaint for the exact same problem. The OptiClean OC-400 is ionizer not functioning AGAIN. After the first repair your team said it's fixed permanently. Then second time same story. Now it's back again. Your engineers clearly don't know what they are doing or don't care. I want a complete unit replacement NOW. Job card #672102 already logged. Spare part ordered 28 days ago, still not received.",02-03-2024,App,English,CUS-43201,Office Building,Raipur,Chhattisgarh,OptiClean Purifier,OptiClean OC-400,Credit Card,No,NA,DTDC,9,Closed,241,153,No,2,Mobile,2.9.0,5
C01333,"I am writing with a heavy heart because I genuinely believed in the Carrier brand. We invested significantly in the Carrier ModuCold 15x20 expecting reliable performance. But the unit has been door seal damaged causing warm air ingress for 9 days now, and despite two service visits the problem keeps returning. We expected so much better from a brand of this stature.",17-12-2023,WhatsApp,English,CUS-90922,Hotel,Mysuru,Karnataka,Modular Cold Room,Carrier ModuCold 15x20,NEFT,No,NA,DTDC,25,In Progress,185,,No,,Mobile,NA,8
C01334,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The OptiClean OC-400 is replacement filters not available and has been for 3 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",17-06-2022,Service Center,English,CUS-45437,Supermarket,Warangal,Telangana,OptiClean Purifier,OptiClean OC-400,Purchase Order,Yes,Rejected,Delhivery,5,Escalated,638,,Yes,,Tablet,NA,5
C01335,Quite disappointed with the experience so far. The Carrier InvCU-3TR has been showing error code on display panel and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up. 🙏🏻 Job card #243590 already logged.,28-01-2023,Phone,Hinglish,CUS-80763,Shopping Mall,Gaya,Bihar,Inverter Condensing Unit,Carrier InvCU-3TR,Purchase Order,No,NA,DTDC,5,In Progress,570,,No,,Desktop,NA,3
C01336,"Sir hum bahut pareshan hain. Humara Carrier 5TR Floor Mount gas leaking again within a month of top-up de raha hai 4 hafte se. Aapke service center mein complaint di, koi update nahi aaya. Manager se request ki baat karne ki, woh bhi busy hain. Yeh kya service hai? Carrier se itni umeed nahi thi hume.",22-06-2023,Service Center,Hinglish,CUS-32437,Brewery,Surat,Gujarat,Floor Standing AC,Carrier 5TR Floor Mount,NEFT,Yes,Approved,Delhivery,10,Closed,753,455,Yes,3,Desktop,NA,5
C01337,"Sir hum bahut pareshan hain. Humara Carrier EB-500 Evaporator defrost heater element failed de raha hai 3 hafte se. Aapke service center mein complaint di, koi update nahi aaya. Manager se request ki baat karne ki, woh bhi busy hain. Yeh kya service hai? Carrier se itni umeed nahi thi hume.",26-04-2022,WhatsApp,Hinglish,CUS-66491,Restaurant,Madurai,Tamil Nadu,Evaporator Unit,Carrier EB-500 Evaporator,NEFT,No,NA,NA,0,Open,1344,,No,,Mobile,NA,6
C01338,"Quite disappointed with the experience so far. The Carrier EC-750 has been heavy ice build-up on coils and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The techncian who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up. Spare part ordered 18 days ago, still not received.",01-08-2022,Web Portal,English,CUS-11475,Hotel,Kanpur,Uttar Pradesh,Evaporator Unit,Carrier EC-750,Cheque,Yes,Approved,NA,0,Closed,52,231,No,5,Desktop,NA,5
C01339,The Carrier 50XC Floor Stand at our facility is auto-restart stopped working. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. ???,15-01-2023,Email,English,CUS-92632,Cold Storage Operator,Kochi,Kerala,Floor Standing AC,Carrier 50XC Floor Stand,Cash,No,NA,DTDC,2,Escalated,5,,Yes,,NA,NA,2
C01340,Quite disappointed with the experience so far. The Carrier 38QD Floor Unit has been making a grinding noise and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up. ???,02-10-2024,WhatsApp,English,CUS-16852,Meat Processing Unit,Jodhpur,Rajasthan,Floor Standing AC,Carrier 38QD Floor Unit,Credit Card,Yes,Rejected,Delhivery,13,Open,36,,No,,Mobile,NA,3
C01341,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier InvCU-7.5TR is refrigerant leaking and has been for 3 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",16-04-2022,WhatsApp,Hindi-English,CUS-27070,Facility Manager,Gandhinagar,Gujarat,Inverter Condensing Unit,Carrier InvCU-7.5TR,NEFT,No,NA,DTDC,18,Open,1084,,No,,Mobile,NA,7
C01342,"Hello, I would like to follow up on my earlier service request regarding our Carrier Screw Pack 20TR. The unit has been suction pressure dropping during operation and while a technician visited 13 days ago, the issue recurred shortly after. We operate a Diagnostic Laboratory and this is affecting our day-to-day operations. A swift resolution would be greatly appreciated. Regards. AMC contract active till 2026.",07-06-2024,Phone,English,CUS-36028,Diagnostic Laboratory,Dibrugarh,Assam,Screw Compressor Rack,Carrier Screw Pack 20TR,NEFT,No,NA,DTDC,12,Escalated,1029,,Yes,,Tablet,NA,2
C01343,I don't usually write long complaints but I have to say this experience has been disheartening. The Carrier InvCU-3TR started PCB damaged after voltage spike just 3 months after installation. The spare part that was supposed to arrive in 7 days has still not come after 4 days. We are just left waiting with no clear timeline. Job card #276247 already logged. This is my 4th complaint for same issue!,17-04-2024,WhatsApp,Hindi-English,CUS-25712,Hospital,Bilaspur,Chhattisgarh,Inverter Condensing Unit,Carrier InvCU-3TR,Credit Card,Yes,Approved,Self-Delivery,16,Open,414,,No,,Mobile,NA,7
C01344,Quite disappointed with the experience so far. The Carrier 42KCES has been not cooling the room and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up.,18-10-2022,Email,Hindi-English,CUS-38411,Dairy Plant,Trichy,Tamil Nadu,Cassette AC,Carrier 42KCES,Cash,No,NA,Delhivery,1,Open,77,,Yes,,NA,NA,3
C01345,Formal complaint: Carrier BACnet Controller installed 2 months ago is now firmware update crashed the controller. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,13-03-2023,Email,English,CUS-41880,Facility Manager,Mumbai,Maharashtra,Controls,Carrier BACnet Controller,Purchase Order,No,NA,Self-Delivery,7,Resolved,1316,108,No,3,Phone Call,NA,5
C01346,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Carrier VRF Xtra Power 20TR is system unable to balance load across zones and has been for 4 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing. ???",21-11-2022,App,English,CUS-74247,Diagnostic Laboratory,Ranchi,Jharkhand,Carrier VRF X Power,Carrier VRF Xtra Power 20TR,EMI,No,NA,Blue Dart,21,Closed,9,215,No,2,Mobile,4.2.6,2
C01347,"EMERGENCY complaint - Carrier ReFlex SM Series is defrost not triggering at scheduled time. We have a full load of confectionery in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!!",10-05-2024,Service Center,English,CUS-67641,Food Processing Unit,Mysuru,Karnataka,Supermarket Refrigeration,Carrier ReFlex SM Series,Credit Card,No,NA,NA,0,In Progress,280,,No,,NA,NA,2
C01348,Complaint regarding Carrier VRF X Power 12TR: unit has been indoor unit dripping water on floor. Job card 161158 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer. ??? Nobody from your regional office is responding either.,04-02-2023,Phone,English,CUS-54990,Industrial Unit,Patna,Bihar,Carrier VRF X Power,Carrier VRF X Power 12TR,UPI,Yes,Rejected,FedEx,1,Escalated,944,,Yes,,Phone Call,NA,6
C01349,Quite disappointed with the experience so far. The Carrier 38AKS has been compressor making a knocking sound and the service response has been painfully slow. We have an AMC with your company but it doesn't seem to make any difference. The technician who came was not familiar with this model and couldn't resolve the issue. We hope someone senior can take this up.,08-11-2023,Service Center,Hindi-English,CUS-54630,Warehouse,Hyderabad,Telangana,Condensing Unit,Carrier 38AKS,Credit Card,Yes,Pending,NA,0,Resolved,725,331,No,3,Phone Call,NA,5
C01350,Following up on complaint for Carrier 39XQ which is making a very loud vibration noise. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,15-12-2023,Phone,English,CUS-53718,Pharmacy,Gwalior,Madhya Pradesh,Commercial Air Handler,Carrier 39XQ,Cheque,No,NA,NA,0,In Progress,1094,,No,,Phone Call,NA,6
C01351,"Yaar ek dum mast service di aapne! Air One AO-Mini ka compressor gaya, 5 din se carbon filter not reducing odors chal raha hai. Complaint number 860310 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. Spare part ordered 33 days ago, still not received.",26-04-2022,Email,Hinglish,CUS-99908,Facility Manager,Aurangabad,Maharashtra,Air One Purifier,Air One AO-Mini,EMI,No,NA,FedEx,21,Open,657,,No,,Phone Call,NA,7
C01352,I'm honestly at a breaking point. We spent everything we had on this Carrier 38QUS and now it's condensate overflowing into ductwork. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this. ???,18-07-2022,Field Engineer,English,CUS-65123,Data Center,Meerut,Uttar Pradesh,Ducted AC,Carrier 38QUS,Cash,Yes,Approved,DTDC,19,Open,676,,No,,Desktop,NA,3
C01353,"I am writing with a heavy heart because I genuinely believed in the Carrier brand. We invested significantly in the Carrier Greencase Display expecting reliable performance. But the unit has been shelves condensating heavily for 3 days now, and despite two service visits the problem keeps returning. We expected so much better from a brand of this stature. Job card #473775 already logged. This is my 4th complaint for same issue!",01-04-2023,Email,English,CUS-95000,Warehouse,Agra,Uttar Pradesh,Supermarket Refrigeration,Carrier Greencase Display,NEFT,Yes,Rejected,Blue Dart,5,Resolved,723,425,Yes,2,NA,NA,2
C01354,Service escalation for Carrier ComfortLink II: app crashing constantly. This is the second occurrence in 10 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix.,13-10-2023,Service Center,English,CUS-30075,Warehouse,Vijayawada,Andhra Pradesh,Controls,Carrier ComfortLink II,Cash,Yes,Rejected,Delhivery,23,Escalated,1011,,Yes,,Desktop,NA,2
C01355,URGENT - PLEASE READ IMMEDIATELY. Our Carrier EC-750 has been defrost heater element failed since last night. We operate a food warehouse and currently have 851 kg of vegetables at risk. Temperature has already risen to 11°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit.,21-12-2024,Email,English,CUS-65591,Hotel,Haridwar,Uttarakhand,Evaporator Unit,Carrier EC-750,UPI,Yes,Rejected,Self-Delivery,9,Escalated,254,,Yes,,Desktop,NA,3
C01356,"Yaar ek dum mast service di aapne! Air One AO-Mini ka compressor gaya, 20 din se remote pairing failing chal raha hai. Complaint number 271073 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. 😡",07-03-2024,Service Center,Hinglish,CUS-28929,Retail Store,Dehradun,Uttarakhand,Air One Purifier,Air One AO-Mini,Cash,Yes,Pending,Delhivery,3,Open,1387,,No,,Phone Call,NA,6
C01357,Formal complaint: Carrier MultiDeck MD-2000 installed 17 months ago is now compressor noise from display case. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint. 😡 AMC contract active till 2025.,30-08-2023,Email,English,CUS-75954,Office Building,Srinagar,Jammu & Kashmir,Supermarket Refrigeration,Carrier MultiDeck MD-2000,Cheque,Yes,Approved,Blue Dart,6,Resolved,1097,162,Yes,1,Desktop,NA,3
C01358,"I am completely fed up with your service. The Carrier 42GW was installed just 14 months ago and it has already started coil freezing up. Your technician came once, spent 20 minutes, said he will arrange a part, and vanished. That was 3 weeks ago. No call, no update. Is this how Carrier treats its customers?? We paid full amount and this is what we get in return???",30-04-2022,Email,English,CUS-74178,HVAC Contractor,Pune,Maharashtra,Fan Coil Unit,Carrier 42GW,NEFT,Yes,Pending,DTDC,10,Resolved,963,225,No,1,NA,NA,6
